Invoice ID,Line,Customer ID,Product ID,Size,Color,Unit Price,Quantity,Date,Time,Discount,Line Total,Store ID,Employee ID,Currency,SKU,Transaction Type,Payment Method,Invoice Total,
RET-US-002-02092022,2,140953,17481,M,Black,64,1,,,0,-64,2,20,USD,FESP17481-M-,Return,Credit Card,-96.18,
RET-US-003-04033761,1,158446,15888,M,GREEN,51,1,,,0,-51,3,31,USD,FESW15888-M-GREEN,Return,Credit Card,-75.5,
RET-US-003-04033761,2,158446,15891,S,Black,24.5,1,,,0,-24.5,3,31,USD,FET-15891-S-,Return,Credit Card,-75.5,
RET-US-003-04033848,1,158859,16500,38,Black,79,2,,,0,-158,3,32,USD,MAPA16500-38-,Return,Credit Card,-158,
RET-US-003-04034118,1,171316,16082,L,BEIGE,45.5,1,,,0,-29.57,3,29,USD,MAT-16082-L-BEIGE,Return,Credit Card,-29.57,
RET-US-003-04034208,1,159130,15500,S,Black,37.5,1,,,0,-24.38,3,31,USD,FESH15500-S-,Return,Credit Card,-24.38,
RET-US-003-04034806,1,191624,15785,XL,BURGUNDY,88,1,,,0,-57.2,3,29,USD,FEDR15785-XL-BURGUNDY,Return,Credit Card,-126.2,
RET-US-003-04034806,2,191624,16054,M,Black,69,1,,,0,-69,3,29,USD,MACO16054-M-,Return,Credit Card,-126.2,
RET-US-003-04035067,1,185562,16761,XL,Black,113.5,3,,,0,-340.5,3,34,USD,MASU16761-XL-,Return,Cash,-340.5,
RET-US-003-04035414,1,182436,17382,XXL,NEUTRAL,31.5,1,,,0,-20.48,3,35,USD,MAT-17382-XXL-NEUTRAL,Return,Credit Card,-20.48,
RET-US-003-04035574,1,161737,15281,M,Black,25.5,1,,,0,-25.5,3,29,USD,MAUN15281-M-,Return,Credit Card,-25.5,
RET-US-004-01494062,1,254544,15595,M,TURQUOISE,40,1,,,0,-40,4,41,USD,CHBA15595-M-TURQUOISE,Return,Credit Card,-40,
RET-US-004-01494303,1,239757,15112,36,Black,76.5,1,,,0,-76.5,4,49,USD,FEPA15112-36-,Return,Credit Card,-142,
RET-US-004-01494303,2,239757,15274,L,NEUTRAL,65.5,1,,,0,-65.5,4,49,USD,MACO15274-L-NEUTRAL,Return,Credit Card,-142,
RET-US-004-01494440,1,87250,17487,M,Black,47.5,1,,,0,-30.88,4,45,USD,MASH17487-M-,Return,Credit Card,-30.88,
RET-US-004-01494454,1,217166,17293,M,YELLOW,76,1,,,0,-49.4,4,48,USD,FEDR17293-M-YELLOW,Return,Credit Card,-49.4,
RET-US-004-01494519,1,230874,16028,M,BEIGE,101,2,,,0,-202,4,48,USD,MACO16028-M-BEIGE,Return,Credit Card,-202,
RET-US-004-01494545,1,226261,15973,M,Black,58,1,,,0,-58,4,46,USD,FESP15973-M-,Return,Credit Card,-101.88,
RET-US-004-01494545,2,226261,16826,S,Black,67.5,1,,,0,-43.88,4,46,USD,FESH16826-S-,Return,Credit Card,-101.88,
RET-US-004-01494902,1,14475,17225,M,NEUTRAL,36.5,1,,,0,-36.5,4,46,USD,MASW17225-M-NEUTRAL,Return,Credit Card,-87.5,
RET-US-004-01494902,2,14475,15472,S,BURGUNDY,51,1,,,0,-51,4,46,USD,FESW15472-S-BURGUNDY,Return,Credit Card,-87.5,
RET-US-004-01494967,1,220334,16279,M,PINK,73.5,1,,,0,-47.77,4,49,USD,FEDR16279-M-PINK,Return,Credit Card,-47.77,
RET-US-004-01494991,1,263312,16005,M,Black,24,1,,,0,-15.6,4,47,USD,MASH16005-M-,Return,Cash,-15.6,
RET-US-004-01495236,1,226962,16330,M,WHITE,36.5,1,,,0,-36.5,4,41,USD,FESW16330-M-WHITE,Return,Credit Card,-36.5,
RET-US-004-01495313,1,91498,16162,48,Black,106,1,,,0,-106,4,42,USD,MAPA16162-48-,Return,Credit Card,-106,
RET-US-004-01495434,1,259805,15848,M,SILVER,64,1,,,0,-41.6,4,48,USD,MAT-15848-M-SILVER,Return,Credit Card,-41.6,
RET-US-004-01495504,1,243304,15573,M,Black,25.5,1,,,0,-25.5,4,49,USD,CHPA15573-M-,Return,Credit Card,-25.5,
RET-US-004-01495552,1,220289,17271,L,Black,40.5,1,,,0,-40.5,4,47,USD,FESK17271-L-,Return,Credit Card,-40.5,
RET-US-004-01495672,1,222976,17052,M,LILAC,37,1,,,0,-24.05,4,48,USD,CHGI17052-M-LILAC,Return,Credit Card,-24.05,
RET-US-004-01495862,1,224535,15258,P,PINK,69.5,1,,,0,-45.18,4,45,USD,CHGI15258-P-PINK,Return,Cash,-45.18,
RET-US-005-04363113,1,5376,15147,L,Black,45.5,1,,,0,-29.57,5,54,USD,MASH15147-L-,Return,Credit Card,-29.57,
RET-US-005-04363124,1,273714,15510,XXL,TURQUOISE,33.5,1,,,0,-21.78,5,54,USD,MAT-15510-XXL-TURQUOISE,Return,Credit Card,-21.78,
RET-US-005-04363195,1,277666,15857,G,RED,56.5,1,,,0,-56.5,5,56,USD,CHCO15857-G-RED,Return,Credit Card,-226.5,
RET-US-005-04363195,2,277666,16258,S,Black,142.5,1,,,0,-142.5,5,56,USD,FESU16258-S-,Return,Credit Card,-226.5,
RET-US-005-04363195,3,277666,15496,N,Black,27.5,1,,,0,-27.5,5,56,USD,CHAC15496--,Return,Credit Card,-226.5,
RET-US-005-04363238,1,287875,15172,M,TURQUOISE,58.5,2,,,0,-76.05,5,59,USD,MAT-15172-M-TURQUOISE,Return,Cash,-76.05,
RET-US-005-04363565,1,293512,16654,M,YELLOW,27,1,,,0,-17.55,5,56,USD,MAT-16654-M-YELLOW,Return,Credit Card,-17.55,
RET-US-005-04363574,1,282084,17489,M,Black,86.5,1,,,0,-86.5,5,60,USD,MASU17489-M-,Return,Credit Card,-86.5,
RET-US-005-04363706,1,278697,15644,M,Black,35.5,1,,,0,-35.5,5,60,USD,MASP15644-M-,Return,Cash,-35.5,
RET-US-005-04363709,1,278694,17679,G,Black,42,2,,,0,-84,5,61,USD,CHPA17679-G-,Return,Cash,-252.9,
RET-US-005-04363709,2,278694,15222,M,SILVER,67.5,1,,,0,-67.5,5,61,USD,MACO15222-M-SILVER,Return,Cash,-252.9,
RET-US-005-04363709,3,278694,15908,P,GREEN,52,3,,,0,-101.4,5,61,USD,CHGI15908-P-GREEN,Return,Cash,-252.9,
RET-US-005-04363734,1,294537,17260,M,NEUTRAL,61.5,1,,,0,-39.98,5,59,USD,CHGI17260-M-NEUTRAL,Return,Credit Card,-39.98,
RET-US-005-04363992,1,291827,15623,M,GOLD,75,1,,,0,-75,5,54,USD,CHCO15623-M-GOLD,Return,Credit Card,-381.43,
RET-US-005-04363992,2,291827,17469,M,TURQUOISE,82.5,1,,,0,-82.5,5,54,USD,CHCO17469-M-TURQUOISE,Return,Credit Card,-381.43,
RET-US-005-04363992,3,291827,16792,M,RED,48.5,1,,,0,-31.53,5,54,USD,CHGI16792-M-RED,Return,Credit Card,-381.43,
RET-US-005-04363992,4,291827,15466,M,RED,57.5,1,,,0,-37.38,5,54,USD,CHGI15466-M-RED,Return,Credit Card,-381.43,
RET-US-005-04363992,5,291827,16071,S,BLUE,68.5,1,,,0,-44.52,5,54,USD,FEDR16071-S-BLUE,Return,Credit Card,-381.43,
RET-US-005-04363992,6,291827,15533,N,Black,10,1,,,0,-10,5,54,USD,FEAC15533--,Return,Credit Card,-381.43,
RET-US-005-04363992,7,291827,15742,XL,Black,100.5,1,,,0,-100.5,5,54,USD,MACO15742-XL-,Return,Credit Card,-381.43,
INV-CN-006-03124024,1,359231,15444,N,Black,84,1,,,0,84,6,72,CNY,CHAC15444--,Sale,Credit Card,84,
INV-CN-009-05130259,1,531401,16506,GG,YELLOW,490.5,1,,,0.35,318.82,9,109,CNY,CHGI16506-GG-YELLOW,Sale,Credit Card,318.82,
INV-FR-025-03001291,1,1261743,16052,S,Black,24.5,1,,,0,24.5,25,291,EUR,FELI16052-S-,Sale,Credit Card,24.5,
INV-DE-011-03367611,1,737284,16147,M,GREEN,81.5,1,,,0,81.5,11,135,EUR,FECO16147-M-GREEN,Sale,Credit Card,81.5,
INV-US-001-03881629,1,25654,15811,L,Black,76,1,,,0.35,49.4,1,11,USD,FEDR15811-L-,Sale,Cash,49.4,
INV-DE-011-03367637,1,695748,15354,XXL,NEUTRAL,23,1,,,0.35,14.95,11,134,EUR,MAT-15354-XXL-NEUTRAL,Sale,Credit Card,50.7,
INV-DE-011-03367637,2,695748,16342,XL,WHITE,55,1,,,0.35,35.75,11,134,EUR,MAT-16342-XL-WHITE,Sale,Credit Card,50.7,
INV-ES-028-01753475,1,1386299,16108,M,BURGUNDY,21,1,,,0.35,13.65,28,320,EUR,MAT-16108-M-BURGUNDY,Sale,Cash,13.65,
INV-FR-025-03001251,1,1243452,17142,S,Black,102.5,1,,,0,102.5,25,289,EUR,FESU17142-S-,Sale,Credit Card,102.5,
INV-US-001-03881122,1,1004,17541,M,Black,117,1,,,0,117,1,11,USD,MASU17541-M-,Sale,Credit Card,768.73,
INV-US-001-03881122,2,1004,17863,M,WHITE,108,3,,,0,324,1,11,USD,FECO17863-M-WHITE,Sale,Credit Card,768.73,
INV-US-001-03881122,3,1004,15211,S,Black,116.5,1,,,0,116.5,1,11,USD,FECO15211-S-,Sale,Credit Card,768.73,
INV-US-001-03881122,4,1004,16086,M,Black,71,2,,,0,142,1,11,USD,MASP16086-M-,Sale,Credit Card,768.73,
INV-US-001-03881122,5,1004,16603,M,Black,46,1,,,0.35,29.9,1,11,USD,MASH16603-M-,Sale,Credit Card,768.73,
INV-US-001-03881122,6,1004,17702,G,Black,60.5,1,,,0.35,39.33,1,11,USD,CHGI17702-G-,Sale,Credit Card,768.73,
INV-CN-006-03123908,1,383490,15214,M,Black,375.5,1,,,0.35,244.08,6,72,CNY,FESH15214-M-,Sale,Credit Card,244.08,
INV-CN-006-03123985,1,415160,17052,G,LILAC,278.5,1,,,0.35,181.03,6,72,CNY,CHGI17052-G-LILAC,Sale,Credit Card,181.03,
INV-CN-008-01645337,1,511831,15510,L,TURQUOISE,252,1,,,0.35,163.8,8,98,CNY,MAT-15510-L-TURQUOISE,Sale,Credit Card,643.5,
INV-CN-008-01645337,2,511831,16421,M,Black,300.5,1,,,0.35,195.33,8,98,CNY,MASH16421-M-,Sale,Credit Card,643.5,
INV-CN-008-01645337,3,511831,17416,M,YELLOW,437.5,1,,,0.35,284.38,8,98,CNY,CHGI17416-M-YELLOW,Sale,Credit Card,643.5,
INV-CN-010-03305102,1,615426,16914,M,PINK,362.5,1,,,0.35,235.62,10,121,CNY,MAT-16914-M-PINK,Sale,Credit Card,1539.62,
INV-CN-010-03305102,2,615426,16085,M,Black,1016.5,1,,,0,1016.5,10,121,CNY,MASU16085-M-,Sale,Credit Card,1539.62,
INV-CN-010-03305102,3,615426,17760,S,PINK,287.5,1,,,0,287.5,10,121,CNY,FESW17760-S-PINK,Sale,Credit Card,1539.62,
INV-DE-015-02577783,1,849192,17631,S,WHITE,79,1,,,0.35,51.35,15,183,EUR,FEDR17631-S-WHITE,Sale,Credit Card,51.35,
INV-ES-027-03066050,1,1350520,16178,38,Black,85.5,1,,,0,85.5,27,308,EUR,FEPA16178-38-,Sale,Credit Card,85.5,
INV-UK-016-03524774,1,915774,14991,M,Black,19,1,,,0.35,12.35,16,191,GBP,MASH14991-M-,Sale,Credit Card,12.35,
INV-UK-017-02559003,1,963336,17304,L,BLACK,11,1,,,0.35,7.15,17,204,GBP,MAT-17304-L-BLACK,Sale,Credit Card,7.15,
INV-US-001-03881522,1,57322,15145,XL,TURQUOISE,40,1,,,0,40,1,10,USD,MASW15145-XL-TURQUOISE,Sale,Credit Card,40,
INV-US-002-02092173,1,93736,17791,S,Black,41,1,,,0,41,2,20,USD,FESK17791-S-,Sale,Credit Card,41,
INV-US-004-01496072,1,243825,17865,S,BLUE,83,1,,,0.35,53.95,4,44,USD,FEDR17865-S-BLUE,Sale,Cash,53.95,
INV-DE-011-03367580,1,717895,16854,40,Black,36,2,,,0,72,11,130,EUR,FEPA16854-40-,Sale,Cash,72,
INV-ES-028-01753501,1,1383990,17520,G,MUSTARD,60,1,,,0.35,39,28,322,EUR,CHGI17520-G-MUSTARD,Sale,Credit Card,39,
INV-FR-022-02655303,1,1163124,16003,M,GREEN,34,1,,,0,34,22,257,EUR,MASW16003-M-GREEN,Sale,Credit Card,34,
INV-UK-020-02767807,1,1057171,17021,M,Black,50,1,,,0,50,20,234,GBP,MASU17021-M-,Sale,Cash,50,
INV-US-003-04035448,1,155370,16442,M,Black,31.5,1,,,0,31.5,3,31,USD,FELI16442-M-,Sale,Credit Card,415.9,
INV-US-003-04035448,2,155370,15904,M,Black,47,1,,,0,47,3,31,USD,MASP15904-M-,Sale,Credit Card,415.9,
INV-US-003-04035448,3,155370,15492,P,TURQUOISE,68.5,3,,,0.35,133.57,3,31,USD,CHGI15492-P-TURQUOISE,Sale,Credit Card,415.9,
INV-US-003-04035448,4,155370,16190,M,Black,42.5,1,,,0,42.5,3,31,USD,MASP16190-M-,Sale,Credit Card,415.9,
INV-US-003-04035448,5,155370,15461,M,Black,135,1,,,0,135,3,31,USD,MASU15461-M-,Sale,Credit Card,415.9,
INV-US-003-04035448,6,155370,17253,M,Black,40.5,1,,,0.35,26.32,3,31,USD,MASH17253-M-,Sale,Credit Card,415.9,
INV-DE-014-04953558,1,823327,16506,M,YELLOW,55.5,1,,,0.35,36.08,14,169,EUR,CHGI16506-M-YELLOW,Sale,Credit Card,36.08,
INV-FR-021-03712376,1,1095559,16206,S,Black,107.5,1,,,0,107.5,21,245,EUR,FESU16206-S-,Sale,Credit Card,144,
INV-FR-021-03712376,2,1095559,15082,S,SILVER,36.5,1,,,0,36.5,21,245,EUR,FESW15082-S-SILVER,Sale,Credit Card,144,
INV-FR-023-03379158,1,1176097,17840,XL,Black,45,1,,,0.35,29.25,23,269,EUR,FESH17840-XL-,Sale,Credit Card,29.25,
INV-US-004-01496011,1,231206,16466,M,Black,126.5,1,,,0,126.5,4,48,USD,FESU16466-M-,Sale,Credit Card,253.47,
INV-US-004-01496011,2,231206,16866,M,Black,49.5,1,,,0,49.5,4,48,USD,MASP16866-M-,Sale,Credit Card,253.47,
INV-US-004-01496011,3,231206,16107,XL,GREEN,44,1,,,0,44,4,48,USD,MASW16107-XL-GREEN,Sale,Credit Card,253.47,
INV-US-004-01496011,4,231206,17746,M,LILAC,51.5,1,,,0.35,33.48,4,48,USD,MAT-17746-M-LILAC,Sale,Credit Card,253.47,
INV-DE-014-04953572,1,842605,15643,M,Black,71,1,,,0,71,14,168,EUR,MASU15643-M-,Sale,Credit Card,71,
INV-ES-026-04819259,1,1310794,16088,N,Black,27.5,1,,,0,27.5,26,297,EUR,MAAC16088--,Sale,Cash,50.58,
INV-ES-026-04819259,2,1310794,15953,M,Black,35.5,1,,,0.35,23.07,26,297,EUR,MASH15953-M-,Sale,Cash,50.58,
INV-ES-026-04819382,1,1301399,17929,M,Black,39.5,1,,,0.35,25.68,26,302,EUR,MASH17929-M-,Sale,Credit Card,25.68,
INV-US-003-04035490,1,154761,16446,M,BLACK,68.5,1,,,0.35,44.52,3,32,USD,MAT-16446-M-BLACK,Sale,Credit Card,88.4,
INV-US-003-04035490,2,154761,17189,M,BLUE,67.5,1,,,0.35,43.88,3,32,USD,FEDR17189-M-BLUE,Sale,Credit Card,88.4,
INV-US-004-01495912,1,243859,15584,M,Black,40,1,,,0,40,4,45,USD,FELI15584-M-,Sale,Credit Card,40,
INV-CN-006-03124039,1,395948,16955,S,TURQUOISE,508.5,1,,,0.35,330.53,6,71,CNY,FEDR16955-S-TURQUOISE,Sale,Credit Card,330.53,
INV-CN-006-03123558,1,419316,17320,S,Black,194.5,1,,,0.35,126.43,6,69,CNY,FESH17320-S-,Sale,Credit Card,126.43,
INV-US-002-02092221,1,100450,16787,M,Black,128.5,1,,,0,128.5,2,18,USD,MASU16787-M-,Sale,Credit Card,128.5,
INV-US-003-04035484,1,156239,17903,M,Black,38.5,1,,,0.35,25.03,3,36,USD,MASH17903-M-,Sale,Credit Card,25.03,
INV-DE-011-03367654,1,710573,17513,XL,Black,25.5,1,,,0.35,16.57,11,134,EUR,MASH17513-XL-,Sale,Cash,53.62,
INV-DE-011-03367654,2,710573,15562,M,TURQUOISE,57,1,,,0.35,37.05,11,134,EUR,MAT-15562-M-TURQUOISE,Sale,Cash,53.62,
INV-US-001-03881079,1,1488943,16922,P,YELLOW,65.5,1,,,0.35,42.58,1,8,USD,CHGI16922-P-YELLOW,Sale,Credit Card,42.58,
INV-CN-006-03123707,1,392112,15137,S,Black,287.5,1,,,0,287.5,6,70,CNY,FET-15137-S-,Sale,Credit Card,287.5,
INV-DE-011-03367736,1,700365,17408,L,LILAC,16,1,,,0.35,10.4,11,130,EUR,MAT-17408-L-LILAC,Sale,Credit Card,10.4,
INV-DE-014-04953594,1,829038,16532,G,TURQUOISE,41,1,,,0.35,26.65,14,165,EUR,CHGI16532-G-TURQUOISE,Sale,Credit Card,52,
INV-DE-014-04953594,2,829038,16176,XL,Black,39,1,,,0.35,25.35,14,165,EUR,FESH16176-XL-,Sale,Credit Card,52,
INV-PT-035-01497682,1,1640186,16914,M,PINK,41,1,,,0.35,26.65,35,404,EUR,MAT-16914-M-PINK,Sale,Credit Card,81.25,
INV-PT-035-01497682,2,1640186,16714,M,WHITE,42,2,,,0.35,54.6,35,404,EUR,CHGI16714-M-WHITE,Sale,Credit Card,81.25,
INV-CN-006-03123722,1,407455,17572,M,BLACK,322.5,1,,,0.35,209.62,6,70,CNY,CHGI17572-M-BLACK,Sale,Credit Card,209.62,
INV-DE-012-02861402,1,751630,15752,M,YELLOW,60,1,,,0.35,39,12,143,EUR,CHGI15752-M-YELLOW,Sale,Cash,39,
INV-DE-015-02577801,1,863682,17461,L,Black,28,1,,,0.35,18.2,15,177,EUR,MASH17461-L-,Sale,Credit Card,18.2,
INV-UK-018-01844383,1,1010917,15050,P,GREEN,19,1,,,0.35,12.35,18,211,GBP,CHGI15050-P-GREEN,Sale,Cash,12.35,
INV-CN-006-03123696,1,391258,15168,M,Black,331.5,1,,,0,331.5,6,71,CNY,FELI15168-M-,Sale,Credit Card,331.5,
INV-DE-015-02577799,1,875235,17242,S,Black,50.5,1,,,0.35,32.83,15,181,EUR,FESH17242-S-,Sale,Credit Card,321.4,
INV-DE-015-02577799,2,875235,16542,36,Black,73,1,,,0,73,15,181,EUR,FEPA16542-36-,Sale,Credit Card,321.4,
INV-DE-015-02577799,3,875235,16907,M,Black,31.5,1,,,0,31.5,15,181,EUR,FESK16907-M-,Sale,Credit Card,321.4,
INV-DE-015-02577799,4,875235,17692,L,BLACK,71,1,,,0,71,15,181,EUR,MACO17692-L-BLACK,Sale,Credit Card,321.4,
INV-DE-015-02577799,5,875235,15926,L,BLUE,30.5,1,,,0.35,19.82,15,181,EUR,MAT-15926-L-BLUE,Sale,Credit Card,321.4,
INV-DE-015-02577799,6,875235,17105,P,Black,57.5,1,,,0,57.5,15,181,EUR,CHCO17105-P-,Sale,Credit Card,321.4,
INV-DE-015-02577799,7,875235,16342,L,WHITE,55,1,,,0.35,35.75,15,181,EUR,MAT-16342-L-WHITE,Sale,Credit Card,321.4,
INV-US-003-04035498,1,169474,16605,M,Black,138.5,1,,,0,138.5,3,34,USD,MASU16605-M-,Sale,Credit Card,138.5,
INV-US-004-01495824,1,231176,16306,S,Black,23.5,1,,,0.35,15.28,4,44,USD,FESH16306-S-,Sale,Credit Card,15.28,
INV-CN-006-03123775,1,393815,17062,38,Black,888.5,1,,,0,888.5,6,68,CNY,FEPA17062-38-,Sale,Cash,888.5,
INV-CN-008-01645423,1,492509,16293,L,Black,999,1,,,0,999,8,91,CNY,MASU16293-L-,Sale,Credit Card,999,
INV-DE-012-02861461,1,884658,16316,XXL,BURGUNDY,21.5,1,,,0.35,13.97,12,140,EUR,MAT-16316-XXL-BURGUNDY,Sale,Credit Card,158.7,
INV-DE-012-02861461,2,884658,17839,M,BLUE,56.5,1,,,0.35,36.73,12,140,EUR,FEDR17839-M-BLUE,Sale,Credit Card,158.7,
INV-DE-012-02861461,3,884658,16683,M,Black,108,1,,,0,108,12,140,EUR,MASU16683-M-,Sale,Credit Card,158.7,
INV-PT-031-03922993,1,1533005,16617,M,WHITE,50.5,1,,,0.35,32.83,31,359,EUR,FEDR16617-M-WHITE,Sale,Credit Card,32.83,
INV-CN-008-01645469,1,491227,15046,XXL,Black,504,1,,,0,504,8,95,CNY,MASP15046-XXL-,Sale,Credit Card,504,
INV-CN-008-01645484,1,487310,15719,M,Black,252,1,,,0.35,163.8,8,92,CNY,MASH15719-M-,Sale,Cash,163.8,
INV-PT-035-01497683,1,870175,15654,S,GREEN,32.5,1,,,0,32.5,35,400,EUR,FESW15654-S-GREEN,Sale,Cash,32.5,
INV-US-001-03881125,1,41319,16217,M,Black,35.5,1,,,0,35.5,1,11,USD,MAUN16217-M-,Sale,Credit Card,35.5,
INV-US-004-01496016,1,223978,16006,38,Black,78.5,1,,,0,78.5,4,44,USD,MAPA16006-38-,Sale,Credit Card,78.5,
INV-CN-009-05130332,1,575485,15609,M,Black,362.5,1,,,0,362.5,9,108,CNY,FESP15609-M-,Sale,Credit Card,362.5,
INV-UK-017-02559011,1,967026,15332,M,Black,32.5,1,,,0,32.5,17,201,GBP,MASP15332-M-,Sale,Credit Card,32.5,
INV-DE-012-02861441,1,757419,17792,L,Black,129,1,,,0,129,12,142,EUR,FESU17792-L-,Sale,Credit Card,129,
INV-ES-030-04415165,1,1452994,15115,S,Black,53.5,1,,,0,53.5,30,340,EUR,FESP15115-S-,Sale,Credit Card,53.5,
INV-FR-021-03712371,1,1095755,16981,S,SILVER,69,1,,,0.35,44.85,21,246,EUR,FEDR16981-S-SILVER,Sale,Credit Card,44.85,
INV-CN-006-03123657,1,392148,17858,M,YELLOW,433,2,,,0.35,562.9,6,69,CNY,CHGI17858-M-YELLOW,Sale,Credit Card,562.9,
INV-CN-008-01645431,1,531869,16610,M,Black,459.5,1,,,0.35,298.68,8,92,CNY,CHGI16610-M-,Sale,Credit Card,298.68,
INV-ES-029-04576507,1,1412325,17590,M,SILVER,19,1,,,0.35,12.35,29,329,EUR,MAT-17590-M-SILVER,Sale,Credit Card,12.35,
INV-ES-030-04415197,1,1463684,17866,M,Black,56,1,,,0.35,36.4,30,344,EUR,FESH17866-M-,Sale,Credit Card,36.4,
INV-FR-021-03712389,1,1126723,17899,N,Black,15,3,,,0,45,21,243,EUR,FEAC17899--,Sale,Credit Card,45,
INV-FR-023-03379113,1,1206612,15368,S,MUSTARD,33.5,1,,,0,33.5,23,264,EUR,FESW15368-S-MUSTARD,Sale,Credit Card,33.5,
INV-PT-031-03922975,1,1631464,17163,L,BLACK,51,1,,,0.35,33.15,31,354,EUR,FEDR17163-L-BLACK,Sale,Credit Card,33.15,
INV-UK-016-03524730,1,905371,17397,M,BLACK,48.5,1,,,0.35,31.53,16,190,GBP,FEDR17397-M-BLACK,Sale,Credit Card,31.53,
INV-US-001-03881394,1,25066,16826,L,Black,67.5,1,,,0.35,43.88,1,11,USD,FESH16826-L-,Sale,Credit Card,43.88,
INV-US-002-02092222,1,82818,17476,M,Black,39,1,,,0.35,25.35,2,20,USD,FESH17476-M-,Sale,Credit Card,25.35,
INV-US-004-01496045,1,213853,16324,P,GREEN,51,1,,,0.35,33.15,4,43,USD,CHGI16324-P-GREEN,Sale,Cash,33.15,
INV-ES-030-04415122,1,1435773,15320,36,Black,72,1,,,0,72,30,345,EUR,FEPA15320-36-,Sale,Credit Card,72,
INV-FR-021-03712427,1,1204070,15786,S,Black,20.5,2,,,0.35,26.65,21,244,EUR,FESH15786-S-,Sale,Credit Card,26.65,
INV-US-001-03881107,1,10514,17059,S,BURGUNDY,75.5,3,,,0.35,147.23,1,12,USD,FEDR17059-S-BURGUNDY,Sale,Credit Card,147.23,
INV-US-004-01496043,1,242718,17253,M,Black,40.5,1,,,0.35,26.32,4,46,USD,MASH17253-M-,Sale,Credit Card,26.32,
INV-CN-008-01645372,1,603142,17799,XL,Black,349,3,,,0.35,680.55,8,97,CNY,MASH17799-XL-,Sale,Credit Card,680.55,
INV-PT-031-03922996,1,1545798,17636,M,Black,75,1,,,0,75,31,358,EUR,FESU17636-M-,Sale,Credit Card,75,
INV-US-001-03881475,1,27828,15518,P,BEIGE,61,1,,,0.35,39.65,1,8,USD,CHGI15518-P-BEIGE,Sale,Credit Card,39.65,
INV-US-001-03881477,1,29658,15643,M,Black,83,1,,,0,83,1,12,USD,MASU15643-M-,Sale,Credit Card,134,
INV-US-001-03881477,2,29658,17370,S,WHITE,51,1,,,0,51,1,12,USD,FESW17370-S-WHITE,Sale,Credit Card,134,
INV-US-004-01495859,1,218719,17683,L,BLACK,60.5,1,,,0.35,39.33,4,43,USD,FEDR17683-L-BLACK,Sale,Credit Card,39.33,
INV-ES-028-01753511,1,1358276,17071,L,Black,27,1,,,0.35,17.55,28,319,EUR,MASH17071-L-,Sale,Credit Card,17.55,
INV-PT-034-02152059,1,1617807,17905,L,Black,106,1,,,0,106,34,394,EUR,MASU17905-L-,Sale,Credit Card,106,
INV-US-001-03881317,1,61065,16473,M,Black,47.5,1,,,0.35,30.88,1,5,USD,MASH16473-M-,Sale,Credit Card,30.88,
INV-US-004-01495959,1,224050,15514,M,Black,35.5,1,,,0,35.5,4,49,USD,MASP15514-M-,Sale,Cash,35.5,
INV-US-005-04364134,1,279256,15328,XL,BLUE,68,1,,,0.35,44.2,5,58,USD,MAT-15328-XL-BLUE,Sale,Credit Card,44.2,
INV-US-002-02092095,1,105300,17450,S,Black,66.5,1,,,0.35,43.23,2,23,USD,FESH17450-S-,Sale,Credit Card,78.22,
INV-US-002-02092095,2,105300,17793,L,Black,35,1,,,0,35,2,23,USD,FESP17793-L-,Sale,Credit Card,78.22,
INV-US-005-04364142,1,276635,14964,L,RED,31.5,1,,,0.35,20.48,5,60,USD,MAT-14964-L-RED,Sale,Credit Card,20.48,
INV-CN-006-03123916,1,385043,16069,L,Black,848.5,1,,,0,848.5,6,71,CNY,FECO16069-L-,Sale,Cash,1374.5,
INV-CN-006-03123916,2,385043,17147,L,PINK,526,1,,,0,526,6,71,CNY,MASW17147-L-PINK,Sale,Cash,1374.5,
INV-DE-011-03367744,1,712613,15050,G,GREEN,30,1,,,0.35,19.5,11,128,EUR,CHGI15050-G-GREEN,Sale,Credit Card,19.5,
INV-ES-026-04819257,1,1300646,15115,S,Black,53.5,1,,,0,53.5,26,302,EUR,FESP15115-S-,Sale,Credit Card,53.5,
INV-ES-027-03066046,1,1359081,17268,M,Black,45,1,,,0.35,29.25,27,314,EUR,FESH17268-M-,Sale,Credit Card,29.25,
INV-US-001-03881247,1,52963,16019,S,Black,71,1,,,0.35,46.15,1,10,USD,FEDR16019-S-,Sale,Credit Card,46.15,
INV-US-001-03881630,1,537,15680,M,Black,50.5,1,,,0,50.5,1,10,USD,FESW15680-M-,Sale,Credit Card,103.5,
INV-US-001-03881630,2,537,16528,L,Black,53,1,,,0,53,1,10,USD,MASP16528-L-,Sale,Credit Card,103.5,
INV-US-001-03881291,1,12255,16790,N,Black,26.5,1,,,0,26.5,1,7,USD,MAAC16790--,Sale,Credit Card,26.5,
INV-CN-006-03123834,1,389252,16948,P,NEUTRAL,526,1,,,0.35,341.9,6,68,CNY,CHGI16948-P-NEUTRAL,Sale,Credit Card,341.9,
INV-CN-006-03124000,1,418115,15265,S,LILAC,627.5,1,,,0.35,407.88,6,66,CNY,FEDR15265-S-LILAC,Sale,Cash,407.88,
INV-US-002-02091977,1,91543,17936,P,GREEN,61.5,1,,,0.35,39.98,2,24,USD,CHGI17936-P-GREEN,Sale,Cash,39.98,
